name, memory.used [MiB], memory.free [MiB]
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 3 MiB, 81049 MiB
NVIDIA A100-SXM4-80GB, 835 MiB, 80217 MiB
NVIDIA A100-SXM4-80GB, 965 MiB, 80087 MiB
NVIDIA A100-SXM4-80GB, 965 MiB, 80087 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 3 MiB, 81049 MiB
NVIDIA A100-SXM4-80GB, 965 MiB, 80087 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
NVIDIA A100-SXM4-80GB, 0 MiB, 81052 MiB
